iata_code,name,lat,lon,reisezeit_stunden,anzahl_umstiege
CUF,Cuneo International Airport,44.547001,7.62322,6.28,1
RNB,Ronneby Airport,56.266700744629,15.265000343323,6.29,1
TID,Bou Chekif Airport,35.3410987854,1.46315002441,6.3,1
OER,Örnsköldsvik Airport,63.40829849243164,18.989999771118164,6.31,1
VAA,Vaasa Airport,63.050701141357,21.762199401855,6.32,1
OSD,Åre Östersund Airport,63.194400787354,14.50030040741,6.32,1
BEY,Beirut Rafic Hariri International Airport,33.820899963378906,35.488399505615234,6.33,0
ARW,Arad International Airport,46.17660140991211,21.261999130249023,6.33,1
SBZ,Sibiu International Airport,45.78559875488281,24.091299057006836,6.33,1
MQN,"Mo i Rana Airport, Røssvoll",66.363899230957,14.301400184631,6.33,1
HAD,Halmstad Airport,56.69110107421875,12.820199966430664,6.34,1
TLM,Zenata – Messali El Hadj Airport,35.0167007446,-1.45000004768,6.37,1
KID,Kristianstad Airport,55.92169952392578,14.08549976348877,6.37,1
UME,Umeå Airport,63.791801452637,20.282800674438,6.38,1
REG,Reggio Calabria Airport,38.071201,15.6516,6.38,1
AGH,Ängelholm-Helsingborg Airport,56.29610061645508,12.847100257873535,6.38,1
MIR,Monastir Habib Bourguiba International Airport,35.75809860229492,10.75469970703125,6.39,1
CAI,Cairo International Airport,30.12190055847168,31.40559959411621,6.39,0
BSK,Biskra Airport,34.793300628699996,5.73823022842,6.39,1
BZO,Bolzano Airport,46.460201,11.3264,6.4,1
URE,Kuressaare Airport,58.22990036010742,22.50950050354004,6.4,1
BOO,Bodø Airport,67.26920318603516,14.365300178527832,6.41,1
NDR,Nador International Airport,34.988800048799995,-3.0282099247,6.41,1
OUD,Angads Airport,34.787200927734375,-1.92399001121521,6.41,1
TLV,Ben Gurion International Airport,32.01139831542969,34.88669967651367,6.42,0
MUW,Ghriss Airport,35.207698822021484,0.1471419930458068,6.43,1
CEG,Hawarden Airport,53.1781005859375,-2.9777801036834717,6.43,1
PNL,Pantelleria Airport,36.816502,11.9689,6.43,1
LYC,Lycksele Airport,64.54830169677734,18.71619987487793,6.46,1
VHM,Vilhelmina Airport,64.5791015625,16.833599090576172,6.47,1
EBH,El Bayadh Airport,33.721666666699996,1.0925,6.5,1
SFA,Sfax Thyna International Airport,34.71799850463867,10.690999984741213,6.52,1
HRM,Hassi R'Mel Airport,32.93040084838867,3.311539888381958,6.55,1
TOE,Tozeur Nefta International Airport,33.939701080322266,8.110560417175293,6.56,1
AMM,Queen Alia International Airport,31.7226009369,35.9931983948,6.58,0
LMP,Lampedusa Airport,35.497898,12.6181,6.58,1
JYV,Jyvaskyla Airport,62.399501800537,25.678300857544,6.59,1
TAY,Tartu Airport,58.3074989319,26.690399169900004,6.6,1
TEE,Cheikh Larbi Tébessi Airport,35.4315986633,8.12071990967,6.6,1
MZW,Mecheria Airport,33.535900116,-0.242353007197,6.61,1
EVE,"Harstad/Narvik Airport, Evenes",68.491302490234,16.678100585938,6.62,1
YYT,St. John's International Airport,47.618598938,-52.7518997192,6.62,0
XFW,Hamburg-Finkenwerder Airport,53.5352783203125,9.835556030273438,6.62,1
LPP,Lappeenranta Airport,61.044601,28.144743,6.62,1
ELU,Guemar Airport,33.5113983154,6.77679014206,6.62,1
TGR,Touggourt Sidi Madhi Airport,33.06779861450195,6.088669776916504,6.62,1
GHA,Noumérat - Moufdi Zakaria Airport,32.38410186767578,3.794110059738159,6.62,1
LEQ,Land's End Airport,50.102798,-5.67056,6.63,2
DJE,Djerba Zarzis International Airport,33.875,10.775500297546388,6.63,1
LLA,Luleå Airport,65.543800354004,22.121999740601,6.64,1
SVL,Savonlinna Airport,61.943099975586,28.945100784302,6.64,1
GAF,Gafsa Ksar International Airport,34.422000885009766,8.822500228881836,6.65,1
OUL,Oulu Airport,64.930099487305,25.354600906372,6.65,1
LGG,Liège Airport,50.63740158081055,5.443220138549805,6.68,1
MST,Maastricht Aachen Airport,50.911701,5.77014,6.68,1
GAE,Gabès Matmata International Airport,33.87689971923828,10.103300094604492,6.69,1
KUO,Kuopio Airport,63.007099151611,27.797800064087,6.71,1
OGX,Ain el Beida Airport,31.917200088500977,5.412779808044434,6.73,1
JOE,Joensuu Airport,62.662899017334,29.607500076294,6.74,1
KVA,Alexander the Great International Airport,40.913299560546875,24.619199752807617,6.75,1
KOK,Kokkola-Pietarsaari Airport,63.721199035645,23.143100738525,6.78,1
TZL,Tuzla International Airport,44.45869827270508,18.72480010986328,6.79,1
VOL,Nea Anchialos Airport,39.219600677490234,22.794300079345703,6.79,1
BDU,Bardufoss Airport,69.055801391602,18.540399551392,6.8,1
SSH,Sharm El Sheikh International Airport,27.9773006439,34.3950004578,6.8,0
GEV,Gällivare Airport,67.13240051269531,20.814599990844727,6.83,1
GPA,Araxos Airport,38.1511,21.4256,6.84,1
HRG,Hurghada International Airport,27.178300857543945,33.799400329589844,6.85,0
KAJ,Kajaani Airport,64.285499572754,27.692399978638,6.87,1
ODS,Odessa International Airport,46.42679977416992,30.67650032043457,6.9,1
LXS,Limnos Airport,39.917098999,25.236299514799995,6.91,1
OZZ,Ouarzazate Airport,30.9391002655,-6.909430027010001,6.91,1
VLY,Anglesey Airport,53.2481002808,-4.53533983231,6.92,2
SKU,Skiros Airport,38.9676017761,24.4871997833,6.92,1
KRN,Kiruna Airport,67.821998596191,20.336799621582,6.92,1
SOJ,Sørkjosen Airport,69.786796569824,20.959400177002,6.94,1
NRK,Norrköping Airport,58.586299896240234,16.250600814819336,6.95,1
TTU,Saniat R'mel Airport,35.594299316406,-5.320020198822,6.97,1
GYD,Heydar Aliyev International Airport,40.467498779296875,50.04669952392578,6.97,0
LXR,Luxor International Airport,25.671,32.7066,6.98,0
ANX,Andøya Airport,69.292503356934,16.144199371338,6.99,1
TYF,Torsby Airport,60.1576004028,12.991299629199998,6.99,1
ALF,Alta Airport,69.976097106934,23.371700286865,7.02,1
SOY,Stronsay Airport,59.1553001404,-2.64139008522,7.03,2
EOI,Eday Airport,59.19060134887695,-2.7722198963165283,7.03,2
HAA,Hasvik Airport,70.486701965332,22.139699935913,7.03,1
PXO,Porto Santo Airport,33.0733985901,-16.3500003815,7.04,1
NDY,Sanday Airport,59.250301361083984,-2.576669931411743,7.05,2
KEM,Kemi-Tornio Airport,65.778701782227,24.582099914551,7.05,1
WRY,Westray Airport,59.3502998352,-2.95000004768,7.05,2
PPW,Papa Westray Airport,59.351699829100006,-2.9002799987800003,7.05,2
BAY,Tautii Magheraus Airport,47.65840148925781,23.469999313354492,7.06,1
NRL,North Ronaldsay Airport,59.3675003052,-2.43443989754,7.06,2
KIT,Kithira Airport,36.2742996216,23.0170001984,7.08,1
MJT,Mytilene International Airport,39.0567016602,26.5983009338,7.09,1
SKN,Stokmarknes Skagen Airport,68.578826904297,15.033416748047,7.09,1
OMR,Oradea International Airport,47.025299072265625,21.90250015258789,7.09,1
SUJ,Satu Mare Airport,47.70330047607422,22.88570022583008,7.1,1
JSY,Syros Airport,37.4227981567,24.9508991241,7.1,1
JKH,Chios Island National Airport,38.34320068359375,26.140600204467773,7.11,1
HFT,Hammerfest Airport,70.679702758789,23.668600082397,7.11,1
KAO,Kuusamo Airport,65.987602233887,29.239400863647,7.12,1
LKL,Banak Airport,70.068801879883,24.973499298096,7.14,1
ESU,Mogador Airport,31.3974990845,-9.6816701889,7.14,1
JSI,Skiathos Island National Airport,39.177101135253906,23.503700256347656,7.15,1
PAS,Paros National Airport,37.020495,25.113195,7.15,1
MLO,Milos Airport,36.696899,24.4769,7.15,1
RVN,Rovaniemi Airport,66.564796447754,25.830400466919,7.16,1
DNK,Dnipropetrovsk International Airport,48.357200622558594,35.10060119628906,7.17,1
JNX,Naxos Airport,37.0811004639,25.3680992126,7.17,1
HRK,Kharkiv International Airport,49.924800872802734,36.290000915527344,7.17,1
CEE,Cherepovets Airport,59.273601532,38.0158004761,7.17,1
DLE,Dole-Tavaux Airport,47.042686,5.435063,7.2,1
KKN,Kirkenes Airport (Høybuktmoen),69.725799560547,29.891300201416,7.2,1
XCR,Châlons-Vatry Airport,48.7733333333,4.206111111,7.22,1
SMA,Santa Maria Airport,36.97140121459961,-25.17060089111328,7.22,1
OZH,Zaporizhzhia International Airport,47.867000579833984,35.31570053100586,7.22,1
SMI,Samos Airport,37.689998626708984,26.911699295043945,7.23,1
OST,Ostend-Bruges International Airport,51.198898315399994,2.8622200489,7.24,1
JIK,Ikaria Airport,37.6827011108,26.3470993042,7.24,1
PJA,Pajala Airport,67.24559783935547,23.06889915466309,7.25,1
IFO,Ivano-Frankivsk International Airport,48.88420104980469,24.686100006103516,7.29,1
JTY,Astypalaia Airport,36.5798988342,26.3757991791,7.3,1
LRS,Leros Airport,37.184898,26.800301,7.3,1
TER,Lajes Airport,38.761799,-27.090799,7.31,1
AZR,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837600708007812,-0.1864140033721923,7.31,1
ONQ,Zonguldak Airport,41.506401062,32.0886001587,7.31,1
JKL,Kalymnos Airport,36.9632987976,26.9405994415,7.33,1
INZ,In Salah Airport,27.250999450699997,2.51202011108,7.33,1
AOE,Anadolu Airport,39.809898,30.5194,7.34,1
SRX,Gardabya Airport,31.063499450699997,16.5949993134,7.36,1
VDS,Vadsø Airport,70.065299987793,29.844699859619,7.37,1
KZI,Filippos Airport,40.28609848022461,21.84079933166504,7.37,1
SID,Amílcar Cabral International Airport,16.7414,-22.9494,7.38,0
KSF,Kassel-Calden Airport,51.417273,9.384967,7.39,1
IOA,Ioannina Airport,39.6963996887207,20.822500228881836,7.39,1
KZR,Zafer Airport,39.113079,30.128111,7.39,1
DOK,Donetsk International Airport,48.07360076904297,37.73970031738281,7.39,1
SJZ,São Jorge Airport,38.66550064086914,-28.175800323486328,7.4,1
IAR,Tunoshna Airport,57.560699462890625,40.15739822387695,7.4,1
BEN,Benina International Airport,32.096801757799994,20.2695007324,7.41,1
JSH,Sitia Airport,35.21609878540039,26.101299285888672,7.42,1
PIX,Pico Airport,38.554298,-28.441299,7.42,1
IAM,In Aménas Airport,28.0515,9.64291,7.42,1
KSO,Kastoria National Airport,40.4463005066,21.2821998596,7.42,1
AXD,Dimokritos Airport,40.855899810791016,25.956300735473633,7.43,1
UDJ,Uzhhorod International Airport,48.634300231933594,22.263399124145508,7.43,1
EDO,Balıkesir Körfez Airport,39.554599762,27.0137996674,7.43,1
HOR,Horta Airport,38.519901275634766,-28.715900421142575,7.44,1
BVC,Rabil Airport,16.136499404907227,-22.888900756835938,7.45,0
IVL,Ivalo Airport,68.607299804688,27.405300140381,7.45,1
AOK,Karpathos Airport,35.4213981628418,27.145999908447266,7.47,1
LTD,Ghadames East Airport,30.15169906616211,9.715310096740724,7.47,1
SIP,Simferopol International Airport,45.05220031738281,33.975101470947266,7.49,1
CND,Mihail Kogălniceanu International Airport,44.36220169067383,28.488300323486328,7.49,1
IKA,Imam Khomeini International Airport,35.416099548339844,51.152198791503906,7.5,0
ESB,Esenboğa International Airport,40.1281013489,32.995098114,7.5,1
UKS,Belbek Airport,44.688999176,33.570999145500004,7.52,1
MMK,Murmansk Airport,68.78170013427734,32.75080108642578,7.53,1
DNZ,Çardak Airport,37.7855987549,29.7012996674,7.55,1
TFN,Tenerife Norte Airport,28.4827003479,-16.3414993286,7.56,1
ISE,Süleyman Demirel International Airport,37.8554000854,30.368400573699997,7.56,1
ARH,Talagi Airport,64.60030364990234,40.71670150756836,7.57,1
KFS,Kastamonu Airport,41.31420135498047,33.795799255371094,7.58,1
ROV,Platov International Airport,47.493888,39.924722,7.59,1
VOZ,Voronezh International Airport,51.81420135498047,39.22959899902344,7.6,1
GOJ,Nizhny Novgorod Strigino International Airport,56.230098724365,43.784000396729,7.61,1
KZS,Kastelorizo Airport,36.1417007446,29.576400756799995,7.61,1
TBW,Donskoye Airport,52.806098937988,41.482799530029,7.62,1
URS,Kursk East Airport,51.7505989074707,36.29560089111328,7.65,1
KRR,Krasnodar Pashkovsky International Airport,45.034698486328,39.170501708984,7.66,1
EUN,Hassan I Airport,27.151699,-13.2192,7.66,1
KYA,Konya Airport,37.979,32.561901,7.66,1
YHZ,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,7.7,0
NOP,Sinop Airport,42.015800476074,35.066398620605,7.72,1
LAQ,La Abraq Airport,32.788700103759766,21.96430015563965,7.72,1
FLW,Flores Airport,39.455299377441406,-31.13139915466309,7.73,1
NAV,Nevşehir Kapadokya Airport,38.7719,34.5345,7.76,1
MZH,Amasya Merzifon Airport,40.829399,35.521999,7.77,1
SKX,Saransk Airport,54.12512969970703,45.212257385253906,7.77,1
VDE,Hierro Airport,27.814800262451172,-17.887100219726562,7.78,1
SPC,La Palma Airport,28.626499,-17.7556,7.8,1
KWI,Kuwait International Airport,29.226600646972656,47.96889877319336,7.81,0
PEZ,Penza Airport,53.110599517822266,45.02109909057617,7.82,1
AER,Sochi International Airport,43.449902,39.9566,7.83,1
EGO,Belgorod International Airport,50.643798828125,36.5900993347168,7.83,1
ASR,Kayseri Erkilet Airport,38.770401001,35.4953994751,7.83,1
GZP,Gazipaşa Airport,36.299217,32.300598,7.84,1
JED,King Abdulaziz International Airport,21.6796,39.156502,7.86,0
DJG,Djanet Inedbirene Airport,24.292801,9.45244,7.89,1
ASB,Ashgabat International Airport,37.986801,58.361,7.89,0
CSY,Cheboksary Airport,56.090301513671875,47.3473014831543,7.9,1
ABV,Nnamdi Azikiwe International Airport,9.006790161132812,7.263169765472412,7.93,0
VAS,Sivas Nuri Demirağ Airport,39.813801,36.9035,7.94,1
TSE,Astana International Airport,51.02220153808594,71.46690368652344,7.96,0
ADA,Adana Airport,36.9822006226,35.280399322499996,7.97,1
TOB,Gamal Abdel Nasser Airport,31.861,23.907,7.98,1
KVX,Pobedilovo Airport,58.503299713135,49.348300933838,7.99,1
ULV,Ulyanovsk Baratayevka Airport,54.26829910279999,48.226699829100006,8.0,1
ECN,Ercan International Airport,35.154701232910156,33.49610137939453,8.0,1
LYR,"Svalbard Airport, Longyear",78.246101379395,15.465600013733,8.0,1
RTW,Saratov Central Airport,51.564998626708984,46.04669952392578,8.0,1
SCW,Syktyvkar Airport,61.64699935913086,50.84510040283203,8.03,1
KZN,Kazan International Airport,55.606201171875,49.278701782227,8.04,1
GHT,Ghat Airport,25.1455993652,10.1426000595,8.04,1
GOH,Godthaab / Nuuk Airport,64.19090271,-51.6781005859,8.05,1
FNA,Lungi International Airport,8.61644,-13.1955,8.06,0
KCM,Kahramanmaraş Airport,37.5388259888,36.9535217285,8.07,1
PES,Petrozavodsk Airport,61.88520050048828,34.154701232910156,8.1,1
HTY,Hatay Airport,36.36277771,36.282222747800006,8.11,1
MLX,Malatya Erhaç Airport,38.4352989197,38.0909996033,8.12,1
KUT,Kopitnari Airport,42.176700592,42.4826011658,8.14,1
RUH,King Khaled International Airport,24.957599639892575,46.69879913330078,8.14,0
HBE,Borg El Arab International Airport,30.917699813842773,29.696399688720703,8.14,1
THN,Trollhättan-Vänersborg Airport,58.31809997558594,12.345000267028809,8.15,2
OUZ,Tazadit Airport,22.75639915466309,-12.483599662780762,8.15,1
GZT,Gaziantep International Airport,36.9472007751,37.4786987305,8.16,1
VIL,Dakhla Airport,23.7183,-15.932,8.16,1
KUF,Kurumoch International Airport,53.504901885986,50.16429901123,8.18,1
ADF,Adıyaman Airport,37.7313995361,38.4688987732,8.2,1
TZX,Trabzon International Airport,40.99509811401367,39.78969955444336,8.21,1
ERC,Erzincan Airport,39.7102012634,39.527000427199994,8.21,1
LOS,Murtala Muhammed International Airport,6.5773701667785645,3.321160078048706,8.22,0
VOG,Volgograd International Airport,48.782501220703125,44.34550094604492,8.23,1
EZS,Elazığ Airport,38.6068992615,39.2914009094,8.23,1
UCT,Ukhta Airport,63.566898345947266,53.8046989440918,8.24,1
NBC,Begishevo Airport,55.564701080322266,52.092498779296875,8.26,1
GNY,Şanlıurfa GAP Airport,37.445663,38.895592,8.26,1
TGK,Taganrog Yuzhny Airport,47.1983333,38.8491667,8.3,1
BAH,Bahrain International Airport,26.27079963684082,50.63359832763672,8.33,0
ACC,Kotoka International Airport,5.605189800262451,-0.1667860001325607,8.34,0
UUA,Bugulma Airport,54.63999938964844,52.801700592041016,8.34,1
IJK,Izhevsk Airport,56.82809829711914,53.45750045776367,8.35,1
BGG,Bingöl Çeltiksuyu Airport,38.8592605591,40.5959625244,8.35,1
DIY,Diyarbakir Airport,37.893901825,40.2010002136,8.36,1
ERZ,Erzurum International Airport,39.9565010071,41.17020034789999,8.37,1
BUS,Batumi International Airport,41.6102981567,41.5997009277,8.39,1
TBS,Tbilisi International Airport,41.6692008972,44.95470047,8.39,1
PED,Pardubice Airport,50.01340103149414,15.73859977722168,8.4,1
MQM,Mardin Airport,37.2233009338,40.6316986084,8.45,1
BAL,Batman Airport,37.9290008545,41.1166000366,8.45,1
EVN,Zvartnots International Airport,40.1473007202,44.3959007263,8.46,1
MSR,Muş Airport,38.747798919677734,41.66120147705078,8.47,1
PEE,Bolshoye Savino Airport,57.914501190186,56.021198272705,8.47,1
YUL,Montreal / Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502,8.48,0
BOS,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,8.51,0
DOH,Hamad International Airport,25.273056,51.608056,8.51,0
KLV,Karlovy Vary International Airport,50.202999114990234,12.914999961853027,8.53,1
ESL,Elista Airport,46.3739013671875,44.33089828491211,8.53,1
RET,Røst Airport,67.527801513672,12.103300094604,8.53,2
LKN,Leknes Airport,68.152496337891,13.609399795532,8.53,2
TAS,Tashkent International Airport,41.257900238,69.2811965942,8.54,0
SVJ,Svolvær Helle Airport,68.243301391602,14.669199943542,8.54,2
STW,Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,8.55,1
KSY,Kars Airport,40.562198638916016,43.1150016784668,8.56,1
NDB,Nouadhibou International Airport,20.9330997467041,-17.030000686645508,8.57,1
AJI,Ağrı Airport,39.654541015625,43.025978088378906,8.57,1
GUW,Atyrau Airport,47.12189865112305,51.8213996887207,8.58,1
UFA,Ufa International Airport,54.557498931885,55.874401092529,8.58,1
AAQ,Anapa Vityazevo Airport,45.002101898193,37.347301483154,8.6,1
MRV,Mineralnyye Vody Airport,44.225101470947266,43.08190155029297,8.6,1
AJR,Arvidsjaur Airport,65.59030151367188,19.28190040588379,8.61,2
NVK,Narvik Framnes Airport,68.436897277832,17.386699676514,8.63,2
AKF,Kufra Airport,24.178699493408203,23.31399917602539,8.64,1
YOW,Ottawa Macdonald-Cartier International Airport,45.3224983215332,-75.66919708251953,8.64,0
VAN,Van Ferit Melen Airport,38.46820068359375,43.332298278808594,8.65,1
IGD,Iğdır Airport,39.9766273499,43.8766479492,8.65,1
ANG,Angoulême-Brie-Champniers Airport,45.72919845581055,0.2214560061693191,8.66,2
HMV,Hemavan Airport,65.80609893798828,15.082799911499023,8.67,2
REN,Orenburg Central Airport,51.795799255371094,55.45669937133789,8.68,1
GDZ,Gelendzhik Airport,44.5820926295,38.0124807358,8.69,1
ASF,Astrakhan Airport,46.2832984924,48.0063018799,8.7,1
CBH,Béchar Boudghene Ben Ali Lotfi Airport,31.64570045471191,-2.269860029220581,8.73,2
OSM,Mosul International Airport,36.305801,43.1474,8.75,1
EBL,Erbil International Airport,36.23759841918945,43.96319961547851,8.76,1
ETH,Eilat Airport,29.56130027770996,34.96009826660156,8.76,1
DXB,Dubai International Airport,25.2527999878,55.3643989563,8.8,0
AQJ,Aqaba King Hussein International Airport,29.611600875854492,35.01810073852539,8.82,1
ATZ,Assiut International Airport,27.0464992523,31.0119991302,8.82,1
NAJ,Nakhchivan Airport,39.18880081176758,45.45840072631836,8.84,1
KVK,Kirovsk-Apatity Airport,67.46330261230469,33.58829879760742,8.85,1
MQF,Magnitogorsk International Airport,53.39310073852539,58.75569915771485,8.85,1
AUH,Abu Dhabi International Airport,24.433000564575195,54.651100158691406,8.86,0
YQX,Gander International Airport,48.9369010925293,-54.56809997558594,8.86,1
SVX,Koltsovo Airport,56.743099212646,60.802700042725,8.86,1
JFK,John F Kennedy International Airport,40.63980103,-73.77890015,8.88,0
BDA,L.F. Wade International International Airport,32.36399841308594,-64.67870330810547,8.89,0
KVD,Ganja Airport,40.737701416015625,46.31760025024414,8.89,1
NKC,Nouakchott–Oumtounsy International Airport,18.31,-15.9697222,8.89,1
EWR,Newark Liberty International Airport,40.692501068115234,-74.168701171875,8.91,0
